R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.4049683565685458,1.319978497796757,0.9395076349054825,0.0604923650945175,0.8794844666730788,0.5382042201708865,0.383072129457336
1.4040809459719286,1.3145177795572318,0.9362122485376371,0.06378775146236293,0.877903493606751,0.5283881934785968,0.3763231706793354
1.3884553617877904,1.2920772923988653,0.9305861232262969,0.06941387677370314,0.8682577176834732,0.5144793235260049,0.37054077335518776
1.382436663820097,1.2805576065830673,0.926304719844809,0.073695280155191,0.8688184220460551,0.5144741254051638,0.3721502321730341
1.4136192067322566,1.3238754318657544,0.9365148871498745,0.06348511285012548,0.8644153115493204,0.5180482686253935,0.36646946091155747
1.3852563125539805,1.3112229742364507,0.946556216602951,0.05344378339704903,0.8750825203550209,0.5181493425410165,0.37404582664251557
1.4250917342603322,1.3295870872401492,0.9329835092547548,0.06701649074524518,0.8688191350600512,0.5302668444940707,0.3720931303901612
1.3731018987185502,1.2979892868321554,0.9452971320216703,0.05470286797832968,0.8610551679493634,0.506574841050705,0.36892734728825805
1.3752438569956817,1.294966660518859,0.9416269368748943,0.058373063125105706,0.871756455211986,0.5246074604103321,0.3814650454475576
1.4111659145765558,1.328641524110969,0.9415204196663511,0.05847958033364886,0.8664572023499665,0.5315957568153302,0.37670677226840793
1.3274881619062033,1.2538772067362256,0.9445486918208926,0.05545130817910737,0.8781171105138855,0.5043076433776414,0.37989615112912356
1.3627066643940686,1.263641723840341,0.9273028134798349,0.0726971865201651,0.8796569284374163,0.5245492903720752,0.38493191827554285
1.3916562464476525,1.3008741638126264,0.9347668773328494,0.06523312266715064,0.8699928118669542,0.5170492057943998,0.3715351453451395
1.409204197638828,1.3302395704701304,0.9439650922832861,0.05603490771671393,0.8688583086398685,0.5273595299302241,0.3742250632050584
1.3791897266345623,1.2891615161774408,0.9347238391364731,0.06527616086352694,0.8751172567140326,0.52094018861681,0.37771466721114955
1.399646200339058,1.3328053429409779,0.9522444619348174,0.04775553806518262,0.8679059806554672,0.517717277486911,0.3698915321325463
1.3695318185493652,1.3032078529894011,0.9515717965353914,0.04842820346460863,0.8749286571805318,0.5140551103710642,0.37535098010031004
1.3701834760861387,1.2837206982342901,0.9368969343442783,0.06310306565572166,0.8715534090358429,0.5115134853296677,0.37331751130934715
1.3707983664677108,1.2749354437493654,0.9300678166363985,0.06993218336360152,0.8749079242441603,0.5156233419191772,0.37614820277896993
1.3899845121321632,1.3176612557410083,0.9479683005386766,0.052031699461323355,0.8664388649532017,0.5117641251768732,0.36817973201144083
1.3657059577355077,1.3014185030735055,0.9529273089145792,0.04707269108542078,0.8748137108792846,0.5162652826337163,0.3780208175189786
1.4207331475270442,1.3320308254985633,0.9375658108752669,0.062434189124733086,0.8703097205366495,0.5312455602687179,0.3739235346155007
1.3808088158852272,1.2954811028596505,0.9382045421176763,0.06179545788232366,0.8665675350097877,0.5113058350547522,0.3702944456702049
1.3705188868393616,1.2884014241431663,0.9400829397648277,0.05991706023517229,0.8770359100395966,0.5203268026801523,0.37965679107138034
1.3795990132787488,1.2943003611850912,0.9381714170040342,0.06182858299596583,0.8649445511784063,0.5050313208050113,0.3660710945311248
1.355032378155887,1.2970963551040096,0.9572438090883668,0.042756190911633185,0.8713553255296508,0.5087721280177138,0.375468613311012
1.3965383398982203,1.306398059916757,0.93545448957167,0.06454551042833001,0.8697630370782121,0.5203793804274188,0.37262090524871955
1.403197575694245,1.298357593088903,0.925284946025173,0.07471505397482703,0.8760449053301808,0.5297793289799595,0.37755148537642413
1.3909117260139578,1.2973130542292273,0.9327069647669421,0.06729303523305785,0.8699283435661499,0.5168187272623379,0.37156831565682813
1.3931505468474372,1.2987380733237932,0.9322309611568612,0.06776903884313878,0.8713709458603911,0.5144822282980178,0.36929406478161353
1.4055069553993977,1.3076540088308037,0.9303788955346809,0.0696211044653191,0.8663347142011714,0.5184592650489113,0.3688770539748646
1.3748177329820164,1.284818729777723,0.9345375019210124,0.06546249807898763,0.8673687736077257,0.5062500678764974,0.3682306794068094
1.3825527609135588,1.3046756575935,0.9436715143741787,0.05632848562582127,0.8664157387561643,0.5164423116872325,0.37354257015549946
1.3644559902200488,1.292856751321016,0.9475254318114827,0.05247456818851726,0.8635718818830029,0.5052418914491645,0.37028815518460445
1.379497956800934,1.2971855657541096,0.9403316325036774,0.05966836749632265,0.8689676185317468,0.5146208210114781,0.37304935355242397
1.3453730290665458,1.2708805377239385,0.9446306044991164,0.0553693955008836,0.8769610963417831,0.5100503059735622,0.3791144128461146
1.3657777210667348,1.2998716336518241,0.9517446460003499,0.048255353999650086,0.8729960013453417,0.5124602391137436,0.3752149644917979
1.368574077195348,1.2807556514143963,0.9358321721532822,0.06416782784671782,0.8777055943840636,0.5223693252095836,0.3816887473713426
1.4065227741628312,1.318199653123087,0.9372046278508968,0.06279537214910325,0.8611001410437236,0.5102520671287526,0.3627755458367583
1.34298505118203,1.2752986129267925,0.9496000061983838,0.050399993801616194,0.8796249366447035,0.5065276203091499,0.37716549403385313
1.329346517457122,1.2645294326559307,0.9512413927068628,0.04875860729313719,0.8778840157971316,0.5095658318826591,0.38332054523857073
1.3596265292981327,1.2688126237103325,0.9332067272659941,0.06679327273400593,0.8779212736115412,0.5184926201643788,0.3813492962895005
1.3770679107852706,1.2722407631570651,0.9238765591680748,0.07612344083192524,0.8648793473000069,0.5074903897842646,0.3685296751231892
1.3707231040564374,1.2806405878918106,0.9342810259066606,0.06571897409333938,0.8742494424429577,0.5239402444917389,0.3822363852635306
1.3742853876057626,1.283253070609983,0.9337602525525115,0.0662397474474885,0.8696909189234161,0.5154017774600318,0.37503256754985137
1.3811022882112485,1.3152271247103917,0.9523024731309542,0.047697526869045825,0.8611791522079336,0.5148840094785766,0.3728065718763198
1.4081482786981554,1.3274928275448257,0.9427223308983509,0.05727766910164911,0.8649742380942448,0.5182084031093004,0.36800698544927973
1.38262104216953,1.2971763768348554,0.9382009511437785,0.06179904885622145,0.8699090143564254,0.5107319426021947,0.3693940183354821
1.3695431472081219,1.2861804846819533,0.9391310433000178,0.06086895669998216,0.864597081849247,0.5044463432387101,0.3683318369830463
1.3492954545454545,1.27544121767676,0.9452645922582061,0.05473540774179386,0.8715154373494585,0.5096982652468157,0.3777514135467987
