pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0028-a0022,globalvoices-v2018q4-doc-b19e62c6738d707d,news,unknown,False,False,False,40,98,False,False,False,80,80,False,False,False,False,122.06362121831626,84.89714252948761,28,15,28,15,1,1,22,15,20,35
globalvoices-v2018q4-d0028-a0023,globalvoices-v2018q4-doc-b19e62c6738d707d,news,unknown,False,False,False,58,142,False,False,False,111,111,False,False,False,False,178.73170224111527,119.12875413894652,39,16,39,16,1,1,30,16,27,48
globalvoices-v2018q4-d0031-a0001,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,17,43,False,False,False,48,49,False,False,False,False,108.10109879542142,78.7231867806986,16,14,16,14,1,1,16,13,9,26
globalvoices-v2018q4-d0031-a0002,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,46,104,False,False,False,86,86,False,False,False,False,172.15165334939957,89.71449384093285,32,26,32,26,1,1,30,24,24,40
globalvoices-v2018q4-d0031-a0003,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,90,220,False,False,False,262,262,False,False,False,False,314.84798893071275,185.9205779414624,71,49,71,49,1,1,56,49,47,130
globalvoices-v2018q4-d0031-a0004,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,64,116,False,False,False,88,88,False,False,False,False,196.99999990686777,107.75304312631488,34,17,34,17,1,1,28,17,37,41
globalvoices-v2018q4-d0031-a0005,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,52,130,False,False,False,77,77,False,False,False,False,190.0145608047023,103.71791957691312,39,18,39,18,1,1,33,18,25,40
globalvoices-v2018q4-d0031-a0006,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,42,72,False,False,False,54,54,False,False,False,False,193.4047850202769,131.02917730808258,22,17,22,17,1,1,21,16,22,33
globalvoices-v2018q4-d0031-a0007,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,63,153,False,False,False,125,125,False,False,False,False,223.6377596561797,164.5991426371038,43,26,43,26,1,1,35,26,29,60
globalvoices-v2018q4-d0031-a0008,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,45,109,False,False,False,86,86,False,False,False,False,166.8305278585758,112.47612583637238,30,21,30,21,1,1,26,20,22,39
globalvoices-v2018q4-d0031-a0009,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,88,168,False,False,False,159,159,False,False,False,False,260.5196111300029,185.1773075676756,47,34,47,34,1,1,43,34,43,77
globalvoices-v2018q4-d0031-a0010,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,62,144,False,False,False,136,136,False,False,False,False,215.7799953743815,182.2069400330074,41,39,41,39,1,1,33,36,30,67
globalvoices-v2018q4-d0031-a0011,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,42,102,False,False,False,77,77,False,False,False,False,172.8630962446332,103.702209697105,32,17,32,17,1,1,30,16,23,37
globalvoices-v2018q4-d0031-a0012,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,57,139,False,False,False,113,113,False,False,False,False,191.4312142396811,144.51856380328536,44,25,44,25,1,1,36,23,29,56
globalvoices-v2018q4-d0031-a0013,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,94,232,False,False,False,199,199,False,False,False,False,320.1314428156984,228.06479622077313,69,40,69,40,1,1,58,39,47,105
globalvoices-v2018q4-d0031-a0014,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,53,113,False,False,False,100,100,False,False,False,False,196.20526924729347,145.41934439633042,35,24,35,24,1,1,31,24,27,56
globalvoices-v2018q4-d0031-a0015,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,83,191,False,False,False,137,137,False,False,False,False,245.6310511250049,164.33078536437824,54,32,54,32,1,1,44,32,39,71
globalvoices-v2018q4-d0031-a0016,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,40,98,False,False,False,89,89,False,False,False,False,129.1964305192232,76.76638841442764,28,22,28,22,1,1,27,22,20,48
globalvoices-v2018q4-d0031-a0017,globalvoices-v2018q4-doc-1b45b539fe75d81a,news,unknown,False,False,False,65,143,False,False,False,118,118,False,False,False,False,245.72614780301228,179.26191243203357,42,27,42,27,1,1,37,26,36,64
globalvoices-v2018q4-d0044-a0001,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,12,28,False,False,False,35,36,False,False,False,False,103.77997782826424,79.40811133384705,11,10,11,10,1,1,8,10,8,20
globalvoices-v2018q4-d0044-a0002,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,47,105,False,False,False,128,128,False,False,False,False,158.9716944017564,160.08584390673786,36,29,36,29,1,1,31,26,24,68
globalvoices-v2018q4-d0044-a0003,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,39,95,False,False,False,85,85,False,False,False,False,151.70112400176004,72.46146807447076,31,18,31,18,1,1,27,18,22,37
globalvoices-v2018q4-d0044-a0004,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,45,109,False,False,False,89,89,False,False,False,False,135.98642323788954,110.19418513774872,34,16,34,16,1,1,28,16,24,45
globalvoices-v2018q4-d0044-a0005,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,40,82,False,False,False,56,56,False,False,False,False,150.56867402791977,107.41659820079803,23,15,23,15,1,1,20,14,22,30
globalvoices-v2018q4-d0044-a0006,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,52,124,False,False,False,120,120,False,False,False,False,229.8402126195724,153.40634137377492,42,34,42,34,1,1,39,32,29,56
globalvoices-v2018q4-d0044-a0007,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,47,107,False,False,False,108,110,False,False,False,False,159.28024507313967,134.11531982384622,33,27,33,27,1,1,29,26,23,51
globalvoices-v2018q4-d0044-a0008,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,85,205,False,False,False,152,156,False,False,False,False,224.72549901435195,192.8528293184936,50,35,50,35,1,1,44,34,43,79
globalvoices-v2018q4-d0044-a0009,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,104,198,False,False,False,287,287,False,False,False,False,313.5329059921205,308.9645597115159,52,67,52,67,1,1,46,64,52,137
globalvoices-v2018q4-d0044-a0010,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,13,13,False,False,False,41,41,True,False,False,False,41.31783509254456,98.85190126299858,4,11,4,11,1,1,4,10,9,22
globalvoices-v2018q4-d0044-a0011,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,44,114,False,False,False,83,83,False,False,False,False,188.0247610360384,135.8603208558634,36,17,36,17,1,1,34,17,28,47
globalvoices-v2018q4-d0044-a0012,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,35,87,False,False,False,74,74,False,False,False,False,116.1158181160572,87.85386115964502,34,17,34,17,1,1,25,17,19,40
globalvoices-v2018q4-d0044-a0013,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,51,127,False,False,False,105,105,False,False,False,False,171.45611882116646,128.5864576511085,39,23,39,23,1,1,34,23,26,53
globalvoices-v2018q4-d0044-a0014,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,19,47,False,False,False,41,41,False,False,False,False,80.70367177948356,33.50067317485809,14,7,14,7,1,1,11,7,9,21
globalvoices-v2018q4-d0044-a0015,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,61,147,False,False,False,109,109,False,False,False,False,212.19269649963823,99.5385593995452,43,26,43,26,1,1,36,26,34,53
globalvoices-v2018q4-d0044-a0016,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,21,53,False,False,False,41,41,False,False,False,False,71.96464507274504,59.79381116479635,17,9,17,9,1,1,14,9,11,22
globalvoices-v2018q4-d0044-a0017,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,38,86,False,False,False,65,69,False,False,False,False,149.1385897397995,83.2694262843579,29,17,29,17,1,1,25,17,21,32
globalvoices-v2018q4-d0044-a0018,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,18,44,False,False,False,25,25,False,False,False,False,75.49334624409676,39.002686999738216,13,7,13,7,1,1,11,7,9,13
globalvoices-v2018q4-d0044-a0019,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,30,30,False,False,False,30,30,True,False,False,False,86.73818838596344,86.73818838596344,7,7,7,7,1,1,7,7,20,20
globalvoices-v2018q4-d0044-a0020,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,68,164,False,False,False,224,224,False,False,False,False,223.09366779774427,292.3677453994751,43,49,43,49,1,1,35,48,34,112
globalvoices-v2018q4-d0044-a0021,globalvoices-v2018q4-doc-015f90b224c9ddd9,news,unknown,False,False,False,52,52,False,False,False,52,52,True,False,False,False,112.22743427753448,112.22743427753448,13,13,13,13,1,1,13,13,28,28
globalvoices-v2018q4-d0046-a0001,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,19,47,False,False,False,63,64,False,False,False,False,96.75968160387129,102.87771196849644,18,15,18,15,1,1,13,14,7,32
globalvoices-v2018q4-d0046-a0002,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,85,171,False,False,False,127,127,False,False,False,False,216.56114935316145,137.9598495454411,58,30,58,30,1,1,48,28,43,64
globalvoices-v2018q4-d0046-a0003,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,103,253,False,False,False,184,184,False,False,False,False,329.41434803709853,196.61946818232536,72,34,72,34,1,1,61,35,49,95
globalvoices-v2018q4-d0046-a0004,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,14,36,False,False,False,19,19,False,False,False,False,86.76812374638394,38.22868537902832,13,3,13,3,1,1,10,4,9,11
globalvoices-v2018q4-d0046-a0005,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,57,139,False,False,False,96,96,False,False,False,False,219.12988146045245,113.80708742095158,46,19,46,19,1,1,39,20,33,50
globalvoices-v2018q4-d0046-a0006,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,10,26,False,False,False,27,27,False,False,False,False,61.88626380264759,53.14919137954712,9,5,9,5,1,1,7,5,5,12
globalvoices-v2018q4-d0046-a0007,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,95,167,False,False,False,124,124,False,False,False,False,234.41812145418953,165.76975559815764,64,34,64,34,1,1,52,32,54,64
globalvoices-v2018q4-d0046-a0008,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,7,19,False,False,False,14,14,False,False,False,False,42.132470563054085,47.99959373474121,6,3,6,3,1,1,5,3,4,7
globalvoices-v2018q4-d0046-a0009,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,55,133,False,False,False,89,89,False,False,False,False,189.63734043342993,132.70252799987793,39,19,39,19,1,1,32,19,30,48
globalvoices-v2018q4-d0046-a0010,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,27,27,False,False,False,49,49,True,False,False,False,63.227276384830475,95.94495830498636,10,15,10,15,1,1,10,15,18,30
globalvoices-v2018q4-d0046-a0011,globalvoices-v2018q4-doc-095d92d6934b2ca5,news,unknown,False,False,False,34,78,False,False,False,75,75,False,False,False,False,124.6874405760318,93.78068420290948,20,16,20,16,1,1,19,16,18,41
globalvoices-v2018q4-d0058-a0001,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,15,37,False,False,False,46,47,False,False,False,False,79.0887713432312,92.44483292102814,11,11,11,11,1,1,10,10,7,20
globalvoices-v2018q4-d0058-a0002,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,33,51,False,False,False,29,29,False,False,False,False,139.77583602070808,94.11914420127869,17,8,17,8,1,1,17,8,19,17
globalvoices-v2018q4-d0058-a0003,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,42,104,False,False,False,81,81,False,False,False,False,139.99590404774062,101.98780271783473,27,16,27,16,1,1,23,15,22,39
globalvoices-v2018q4-d0058-a0004,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,51,125,False,False,False,94,94,False,False,False,False,176.26354804635048,122.67535309493542,31,22,31,22,1,1,30,20,26,50
globalvoices-v2018q4-d0058-a0005,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,19,49,False,False,False,33,33,False,False,False,False,92.0228858590126,44.37565088272095,15,7,15,7,1,1,15,7,10,17
globalvoices-v2018q4-d0058-a0006,globalvoices-v2018q4-doc-3119d6a9c521d715,news,unknown,False,False,False,155,326,False,False,False,247,248,False,False,False,False,426.64825047686463,290.00220903381705,104,57,104,57,1,1,88,57,93,122
globalvoices-v2018q4-d0059-a0001,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,12,28,False,False,False,65,66,False,False,False,False,77.30145153403282,108.06411337852478,11,11,11,11,1,1,10,12,6,34
globalvoices-v2018q4-d0059-a0002,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,65,161,False,False,False,258,258,False,False,False,False,229.6010222536279,289.0909505765885,52,47,52,47,1,1,40,46,32,123
globalvoices-v2018q4-d0059-a0003,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,46,116,False,False,False,92,92,False,False,False,False,156.41960138455033,111.24185952544212,36,19,36,19,1,1,27,19,22,42
globalvoices-v2018q4-d0059-a0004,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,80,192,False,False,False,177,177,False,False,False,False,281.08263091929257,173.18234988115728,57,40,57,40,1,1,45,38,38,90
globalvoices-v2018q4-d0059-a0005,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,65,163,False,False,False,171,171,False,False,False,False,183.6315187907312,155.87353119254112,45,31,45,31,1,1,38,31,31,89
globalvoices-v2018q4-d0059-a0006,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,81,199,False,False,False,169,169,False,False,False,False,232.29890025302305,159.14032769948244,51,32,51,32,1,1,42,32,40,84
globalvoices-v2018q4-d0059-a0007,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,79,189,False,False,False,209,209,False,False,False,False,310.7710366100073,210.45938117057085,58,43,58,43,1,1,49,44,39,99
globalvoices-v2018q4-d0059-a0008,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,55,137,False,False,False,102,102,False,False,False,False,194.34348379820585,171.55991405248642,39,24,39,24,1,1,35,23,33,51
globalvoices-v2018q4-d0059-a0009,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,32,82,False,False,False,77,77,False,False,False,False,117.6199934668839,152.73549699783325,22,17,22,17,1,1,18,16,17,38
globalvoices-v2018q4-d0059-a0010,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,13,33,False,False,False,22,22,False,False,False,False,63.370106779038906,63.7913932800293,10,8,10,8,1,1,8,8,7,16
globalvoices-v2018q4-d0059-a0011,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,8,20,False,False,False,34,34,False,False,False,False,61.31170058250427,85.28641573805362,7,13,7,13,1,1,8,12,5,22
globalvoices-v2018q4-d0059-a0012,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,15,39,False,False,False,44,44,False,False,False,False,81.00494858622551,83.96086860261858,14,14,14,14,1,1,11,14,7,26
globalvoices-v2018q4-d0059-a0013,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,38,90,False,False,False,139,139,False,False,False,False,144.36419829539955,216.14051500247297,27,33,27,33,1,1,25,35,17,76
globalvoices-v2018q4-d0059-a0014,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,17,43,False,False,False,50,50,False,False,False,False,97.58366486430168,120.1498692035675,13,13,13,13,1,1,13,13,10,28
globalvoices-v2018q4-d0059-a0015,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,110,264,False,False,False,115,115,False,False,False,False,388.4338605646335,212.73430145252496,75,30,75,30,1,1,69,28,58,60
globalvoices-v2018q4-d0059-a0016,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,16,38,False,False,False,34,34,False,False,False,False,85.0364761352539,67.22177913784981,10,9,10,9,1,1,10,9,9,19
globalvoices-v2018q4-d0059-a0017,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,24,56,False,False,False,44,44,False,False,False,False,100.97710950672626,109.9858500957489,15,13,15,13,1,1,14,12,14,25
globalvoices-v2018q4-d0059-a0018,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,26,66,False,False,False,68,68,False,False,False,False,115.81146401166916,153.0645935535431,18,16,18,16,1,1,17,16,14,32
globalvoices-v2018q4-d0059-a0019,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,33,75,False,False,False,68,68,False,False,False,False,157.38988129794598,173.48466968536377,27,17,27,17,1,1,21,16,18,36
globalvoices-v2018q4-d0059-a0020,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,43,107,False,False,False,84,84,False,False,False,False,137.8353196901735,112.2034476995468,32,17,32,17,1,1,22,17,23,43
globalvoices-v2018q4-d0059-a0021,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,7,7,False,False,False,23,23,True,False,False,False,37.47175884246826,81.33621644973755,4,6,4,6,1,1,4,6,4,12
globalvoices-v2018q4-d0059-a0022,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,74,148,False,False,False,115,115,False,False,False,False,280.17019827693,221.05863142758608,47,32,47,32,1,1,40,30,40,57
globalvoices-v2018q4-d0059-a0023,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,15,39,False,False,False,24,24,False,False,False,False,111.2141706943512,72.6935424208641,12,9,12,9,1,1,12,8,10,16
globalvoices-v2018q4-d0059-a0024,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,46,114,False,False,False,71,71,False,False,False,False,183.5616752579808,129.37439301796255,32,21,32,21,1,1,29,18,26,39
globalvoices-v2018q4-d0059-a0025,globalvoices-v2018q4-doc-816203a49cdea3f3,news,unknown,False,False,False,38,82,False,False,False,59,59,False,False,False,False,166.01601276360452,113.7789032459259,21,13,21,13,1,1,18,12,17,34
