pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_ko_equals_en,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0013-a0020,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,20,28,False,False,False,22,22,False,False,False,False,False,100.10891952738166,89.29462623596191,9,7,9,7,1,1,9,7,12,12
globalvoices-v2018q4-d0013-a0021,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,21,55,False,False,False,30,30,False,False,False,False,False,91.02120730280876,49.45714145898819,17,6,17,6,1,1,16,6,13,17
globalvoices-v2018q4-d0013-a0022,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,35,87,False,False,False,52,52,False,False,False,False,False,163.6428368454799,95.61187064647676,25,13,25,13,1,1,24,13,20,29
globalvoices-v2018q4-d0013-a0023,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,25,63,False,False,False,47,47,False,False,False,False,False,123.23191538453102,116.38406026363371,22,11,22,11,1,1,18,11,15,27
globalvoices-v2018q4-d0013-a0024,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,76,162,False,False,False,149,149,False,False,False,False,False,262.02835538983345,222.30560448765755,46,33,46,33,1,1,43,33,47,76
globalvoices-v2018q4-d0013-a0025,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,83,201,False,False,False,140,140,False,False,False,False,False,296.38989634095924,150.26724512688816,65,28,65,28,1,1,51,28,40,68
globalvoices-v2018q4-d0013-a0026,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,54,130,False,False,False,156,160,False,False,False,False,False,195.3925109584816,220.2428832501173,43,33,43,33,1,1,37,33,28,72
globalvoices-v2018q4-d0013-a0027,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,68,148,False,False,False,124,124,False,False,False,False,False,165.14652270451188,125.705930352211,39,27,39,27,1,1,34,27,32,60
globalvoices-v2018q4-d0013-a0028,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,35,63,False,False,False,42,42,False,False,False,False,False,96.16519968025386,131.7250071167946,18,17,18,17,1,1,16,17,19,22
globalvoices-v2018q4-d0013-a0029,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,40,100,False,False,False,76,76,False,False,False,False,False,129.39983166195452,200.0303450897336,23,20,23,20,1,1,22,20,21,44
globalvoices-v2018q4-d0013-a0030,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,27,67,False,False,False,32,32,False,False,False,False,False,101.44507801532744,112.00496745109558,18,12,18,12,1,1,17,12,14,17
globalvoices-v2018q4-d0013-a0031,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,39,97,False,False,False,83,83,False,False,False,False,False,138.70185247436166,98.56550255417824,31,17,31,17,1,1,29,17,17,40
globalvoices-v2018q4-d0013-a0032,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,37,97,False,False,False,70,70,False,False,False,False,False,168.04296072106808,88.59016692638397,29,13,29,13,1,1,22,13,15,34
globalvoices-v2018q4-d0013-a0033,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,39,97,False,False,False,132,132,False,False,False,False,False,121.91036030137911,215.15338915586472,27,26,27,26,1,1,21,26,18,69
globalvoices-v2018q4-d0013-a0034,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,83,137,False,False,False,130,130,False,False,False,False,False,342.1012537572533,138.25741844670847,72,30,72,30,1,1,50,30,47,67
globalvoices-v2018q4-d0013-a0035,globalvoices-v2018q4-doc-a95642ee6df83238,news,unknown,False,False,False,140,342,False,False,False,255,255,False,False,False,False,False,437.7900503501296,335.9095568158664,98,51,98,51,1,1,88,50,74,122
globalvoices-v2018q4-d0014-a0001,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,17,41,False,False,False,57,58,False,False,False,False,False,115.18626786023378,101.13817405700684,14,13,14,13,1,1,12,13,8,28
globalvoices-v2018q4-d0014-a0002,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,93,233,False,False,False,199,199,False,False,False,False,False,275.066351303125,203.6365881189704,67,43,67,43,1,1,57,43,47,98
globalvoices-v2018q4-d0014-a0003,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,82,202,False,False,False,139,139,False,False,False,False,False,216.31681543280135,169.90143382549286,57,29,57,29,1,1,47,29,38,71
globalvoices-v2018q4-d0014-a0004,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,105,207,False,False,False,175,179,False,False,False,False,False,243.89813599153425,177.6058787405491,64,40,64,40,1,1,53,37,53,83
globalvoices-v2018q4-d0014-a0005,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,101,243,False,False,False,185,185,False,False,False,False,False,234.34369061275356,183.7276570238173,73,44,73,44,1,1,56,43,52,87
globalvoices-v2018q4-d0014-a0006,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,103,257,False,False,False,233,237,False,False,False,False,False,304.30695223994553,222.53376480564475,71,45,71,45,1,1,58,45,52,114
globalvoices-v2018q4-d0014-a0007,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,26,66,False,False,False,80,80,False,False,False,False,False,129.39719730615616,134.67331017553806,20,19,20,19,1,1,18,18,14,41
globalvoices-v2018q4-d0014-a0008,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,10,10,False,False,False,10,10,True,True,False,False,False,32.83637714385986,32.83637714385986,2,2,2,2,1,1,2,2,5,5
globalvoices-v2018q4-d0014-a0009,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,72,164,False,False,False,144,144,False,False,False,False,False,287.66865772381425,203.221333861351,49,27,49,27,1,1,38,27,40,71
globalvoices-v2018q4-d0014-a0010,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,64,162,False,False,False,190,194,False,False,False,False,False,204.4843313018791,208.3728663958609,45,40,45,40,1,1,38,40,34,90
globalvoices-v2018q4-d0014-a0011,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,27,67,False,False,False,77,79,False,False,False,False,False,107.63547338242644,98.74459409713744,21,16,21,16,1,1,15,15,15,38
globalvoices-v2018q4-d0014-a0012,globalvoices-v2018q4-doc-73a5e2c7b518ec60,news,unknown,False,False,False,8,20,False,False,False,18,18,False,False,False,False,False,49.20595979690552,46.98409843444824,6,6,6,6,1,1,5,4,5,10
globalvoices-v2018q4-d0015-a0001,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,26,68,False,False,False,84,85,False,False,False,False,False,126.4946896135807,122.41299501806498,24,19,24,19,1,1,21,18,14,43
globalvoices-v2018q4-d0015-a0002,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,18,46,False,False,False,36,36,False,False,False,False,False,81.98749753460288,65.6005696952343,13,8,13,8,1,1,13,8,10,20
globalvoices-v2018q4-d0015-a0003,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,123,311,False,False,False,300,300,False,False,False,False,False,412.9800307948899,335.63807287067175,84,57,84,57,1,1,76,57,61,148
globalvoices-v2018q4-d0015-a0004,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,104,246,False,False,False,167,167,False,False,False,False,False,323.0103847999126,188.00534212216735,79,42,79,42,1,1,70,39,61,79
globalvoices-v2018q4-d0015-a0005,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,70,166,False,False,False,57,58,False,False,False,False,False,197.1911271205754,88.23610155284405,47,13,47,13,1,1,40,12,35,30
globalvoices-v2018q4-d0015-a0006,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,50,122,False,False,False,102,102,False,False,False,False,False,150.09187607467177,158.30836372077465,28,20,28,20,1,1,28,18,23,57
globalvoices-v2018q4-d0015-a0007,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,15,35,False,False,False,47,47,False,False,False,False,False,66.85986495018005,72.39614009857178,11,11,11,11,1,1,11,11,8,28
globalvoices-v2018q4-d0015-a0008,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,15,31,False,False,False,53,53,False,False,False,False,False,74.27531033754349,88.07299089431763,11,8,11,8,1,1,10,8,10,24
globalvoices-v2018q4-d0015-a0009,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,60,152,False,False,False,125,125,False,False,False,False,False,165.54008602024987,145.17572188191116,35,27,35,27,1,1,36,26,28,60
globalvoices-v2018q4-d0015-a0010,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,82,202,False,False,False,102,102,False,False,False,False,False,266.7373971431516,143.66150981932878,56,25,56,25,1,1,51,24,39,57
globalvoices-v2018q4-d0015-a0011,globalvoices-v2018q4-doc-c47af85994ebd315,news,unknown,False,False,False,36,92,False,False,False,72,72,False,False,False,False,False,110.4354898687452,103.8004829287529,25,14,25,14,1,1,21,14,18,37
globalvoices-v2018q4-d0016-a0001,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,15,37,False,False,False,45,46,False,False,False,False,False,102.30950576066972,108.44384169578552,15,13,15,13,1,1,10,12,6,24
globalvoices-v2018q4-d0016-a0002,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,33,79,False,False,False,142,142,False,False,False,False,False,131.6040063589462,157.3464524038136,28,30,28,30,1,1,21,30,17,69
globalvoices-v2018q4-d0016-a0003,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,54,126,False,False,False,134,134,False,False,False,False,False,192.2960343323648,196.0925886761397,46,39,46,39,1,1,37,37,29,71
globalvoices-v2018q4-d0016-a0004,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,12,32,False,False,False,15,15,False,False,False,False,False,99.12156173586844,51.83797335624695,12,5,12,5,1,1,9,5,7,9
globalvoices-v2018q4-d0016-a0005,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,40,102,False,False,False,114,114,False,False,False,False,False,111.50260428688487,137.2524989247322,24,21,24,21,1,1,21,20,21,55
globalvoices-v2018q4-d0016-a0006,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,58,140,False,False,False,165,165,False,False,False,False,False,168.80520602621257,217.80600553750992,38,33,38,33,1,1,35,33,31,84
globalvoices-v2018q4-d0016-a0007,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,103,249,False,False,False,174,174,False,False,False,False,False,318.2078609149903,226.61794612184167,74,38,74,38,1,1,63,38,53,82
globalvoices-v2018q4-d0016-a0008,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,22,56,False,False,False,72,72,False,False,False,False,False,76.90788623690605,102.8774174116552,14,17,14,17,1,1,11,17,11,35
globalvoices-v2018q4-d0016-a0009,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,48,118,False,False,False,127,127,False,False,False,False,False,155.9518005521968,162.9486531727016,36,26,36,26,1,1,31,25,22,64
globalvoices-v2018q4-d0016-a0010,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,38,96,False,False,False,90,90,False,False,False,False,False,181.12793065607548,149.6106375232339,28,19,28,19,1,1,26,19,20,46
globalvoices-v2018q4-d0016-a0011,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,53,131,False,False,False,151,151,False,False,False,False,False,183.0267049409449,137.96923256665468,36,26,36,26,1,1,32,25,27,69
globalvoices-v2018q4-d0016-a0012,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,29,69,False,False,False,96,96,False,False,False,False,False,110.12998058274388,129.79397799819708,22,17,22,17,1,1,17,16,15,43
globalvoices-v2018q4-d0016-a0013,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,50,126,False,False,False,105,105,False,False,False,False,False,166.22473111376166,113.6896104812622,34,19,34,19,1,1,29,18,25,56
globalvoices-v2018q4-d0016-a0014,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,54,134,False,False,False,97,97,False,False,False,False,False,161.9735676124692,129.29891774058342,43,19,43,19,1,1,34,19,26,47
globalvoices-v2018q4-d0016-a0015,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,5,13,False,False,False,12,12,False,False,False,False,False,60.62763214111328,59.39796805381775,5,6,5,6,1,1,5,5,4,9
globalvoices-v2018q4-d0016-a0016,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,59,145,False,False,False,107,107,False,False,False,False,False,197.55041558668017,110.09390319511294,38,21,38,21,1,1,33,21,26,49
globalvoices-v2018q4-d0016-a0017,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,4,10,False,False,False,40,40,False,False,False,False,False,49.04598236083984,113.64888179302216,4,11,4,11,1,1,4,10,3,19
globalvoices-v2018q4-d0016-a0018,globalvoices-v2018q4-doc-ff0156d85a976db6,news,unknown,False,False,False,54,136,False,False,False,112,112,False,False,False,False,False,181.66618430241945,103.51838317513466,40,20,40,20,1,1,31,20,25,53
globalvoices-v2018q4-d0017-a0001,globalvoices-v2018q4-doc-b0806d53a2ba7e9e,news,unknown,False,False,False,33,81,False,False,False,96,97,False,False,False,False,False,149.10265149973566,104.37492776755244,28,19,28,19,1,1,22,17,16,46
globalvoices-v2018q4-d0017-a0002,globalvoices-v2018q4-doc-b0806d53a2ba7e9e,news,unknown,False,False,False,87,164,False,False,False,152,153,False,False,False,False,False,182.71874983756516,77.14109743642621,53,31,53,31,1,1,47,29,46,74
globalvoices-v2018q4-d0017-a0003,globalvoices-v2018q4-doc-b0806d53a2ba7e9e,news,unknown,False,False,False,61,153,False,False,False,105,105,False,False,False,False,False,244.92209743520652,111.76468015834688,42,19,42,19,1,1,37,18,33,48
globalvoices-v2018q4-d0017-a0004,globalvoices-v2018q4-doc-b0806d53a2ba7e9e,news,unknown,False,False,False,46,84,False,False,False,54,54,False,False,False,False,False,191.4172519519925,117.70800194889308,27,16,27,16,1,1,25,16,25,31
globalvoices-v2018q4-d0018-a0001,globalvoices-v2018q4-doc-01def724238ba6ad,news,unknown,False,False,False,15,37,False,False,False,109,110,False,False,False,False,False,70.67533722752705,119.83317358605564,10,24,10,24,1,1,11,23,8,56
globalvoices-v2018q4-d0018-a0002,globalvoices-v2018q4-doc-01def724238ba6ad,news,unknown,False,False,False,28,68,False,False,False,279,279,False,False,False,False,False,92.1135845091194,250.77998370677233,17,59,17,59,1,1,17,57,15,137
globalvoices-v2018q4-d0018-a0003,globalvoices-v2018q4-doc-01def724238ba6ad,news,unknown,False,False,False,121,217,False,False,False,345,345,False,False,False,False,False,279.74769213132095,313.18631943687797,62,80,62,80,1,1,54,78,57,152
globalvoices-v2018q4-d0018-a0004,globalvoices-v2018q4-doc-01def724238ba6ad,news,unknown,False,False,False,48,100,False,False,False,117,117,False,False,False,False,False,143.96320948028006,150.5035845860839,24,24,24,24,1,1,21,24,27,54
globalvoices-v2018q4-d0019-a0001,globalvoices-v2018q4-doc-308f492bfd72feaa,news,unknown,False,False,False,29,71,False,False,False,72,73,False,False,False,False,False,138.77645926177502,122.53886937722564,24,13,24,13,1,1,20,13,16,36
globalvoices-v2018q4-d0019-a0002,globalvoices-v2018q4-doc-308f492bfd72feaa,news,unknown,False,False,False,90,188,False,False,False,213,213,False,False,False,False,False,313.61937231756747,304.1250753616914,62,44,62,44,1,1,53,40,54,104
globalvoices-v2018q4-d0019-a0003,globalvoices-v2018q4-doc-308f492bfd72feaa,news,unknown,False,False,False,26,66,False,False,False,45,45,False,False,False,False,False,99.81925902608782,72.98315342143178,22,10,22,10,1,1,18,10,16,24
globalvoices-v2018q4-d0020-a0001,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,20,50,False,False,False,56,57,False,False,False,False,False,96.81192742288113,96.64903569221497,18,12,18,12,1,1,17,12,11,29
globalvoices-v2018q4-d0020-a0002,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,67,169,False,False,False,91,91,False,False,False,False,False,138.89204531162977,85.38407176733017,32,17,32,17,1,1,29,17,33,46
globalvoices-v2018q4-d0020-a0003,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,73,183,False,False,False,169,169,False,False,False,False,False,187.86039847973737,136.3778816461563,52,32,52,32,1,1,44,33,37,80
globalvoices-v2018q4-d0020-a0004,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,26,56,False,False,False,32,32,False,False,False,False,False,121.37285363674164,82.64008378982544,16,8,16,8,1,1,15,8,14,18
globalvoices-v2018q4-d0020-a0005,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,70,150,False,False,False,153,153,False,False,False,False,False,243.9425547916908,164.8739543207921,49,39,49,39,1,1,41,37,39,83
globalvoices-v2018q4-d0020-a0006,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,141,293,False,False,False,228,230,False,False,False,False,False,402.3014806522697,286.62938247981947,97,59,97,59,1,1,84,58,76,118
globalvoices-v2018q4-d0020-a0007,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,63,161,False,False,False,168,170,False,False,False,False,False,203.4335812134668,186.70991373807192,45,35,45,35,1,1,37,34,29,82
globalvoices-v2018q4-d0020-a0008,globalvoices-v2018q4-doc-61c9a58a6d1c8bed,news,unknown,False,False,False,39,99,False,False,False,63,63,False,False,False,False,False,148.15123590826988,87.87220903486013,29,16,29,16,1,1,26,15,23,36
